Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Shipping Pressure Index,Mode Risk Flag,Order Complexity Score,Regional Congestion
DEBIT,4,-8.6,136.45,0,Indoor/Outdoor Games,Sunnyvale,EE. UU.,Consumer,CA,Fan Shop,Pacific Asia,Singapur,Singapur,13.49,0.09,49.98,-0.06,3,149.94,136.45,-8.6,Southeast Asia,Singapur,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.75,1,163.43460000000002,0.5552992976202956
TRANSFER,1,-63.89,391.98,1,Fishing,Sunnyvale,EE. UU.,Consumer,CA,Fan Shop,Africa,Kisangani,República Democrática del Congo,8.0,0.02,399.98,-0.16,1,399.98,391.98,-63.89,Central Africa,Provincia Oriental,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,1.0,0,407.9796,0.5796064400715564
DEBIT,4,8.55,45.0,1,Women's Apparel,Webster,EE. UU.,Home Office,NY,Golf,Europe,Murcia,España,5.0,0.1,50.0,0.19,1,50.0,45.0,8.55,Southern Europe,Murcia,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.25,1,55.00000000000001,0.5438447672569187
TRANSFER,1,46.18,167.93,1,Indoor/Outdoor Games,Webster,EE. UU.,Home Office,NY,Fan Shop,Africa,Chitungwiza,Zimbabue,31.99,0.16,49.98,0.28,4,199.92,167.93,46.18,East Africa,Harare,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,First Class,4.0,0,231.9072,0.5593952483801296
TRANSFER,4,120.0,244.9,0,Indoor/Outdoor Games,Webster,EE. UU.,Home Office,NY,Fan Shop,LATAM,Santa Ana,El Salvador,5.0,0.02,49.98,0.49,5,249.9,244.9,120.0,Central America,Santa Ana,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.25,1,254.898,0.5475459581525
TRANSFER,4,0.0,48.48,0,Indoor/Outdoor Games,Webster,EE. UU.,Home Office,NY,Fan Shop,LATAM,Santa Ana,El Salvador,1.5,0.03,49.98,0.0,1,49.98,48.48,0.0,Central America,Santa Ana,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.25,1,51.4794,0.5475459581525
DEBIT,4,74.35,212.42,1,Indoor/Outdoor Games,Webster,EE. UU.,Home Office,NY,Fan Shop,Europe,Murcia,España,37.49,0.15,49.98,0.35,5,249.9,212.42,74.35,Southern Europe,Murcia,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.25,1,287.38499999999993,0.5438447672569187
DEBIT,4,35.92,98.96,1,Accessories,Webster,EE. UU.,Home Office,NY,Outdoors,Europe,Murcia,España,1.0,0.01,24.99,0.36,4,99.96,98.96,35.92,Southern Europe,Murcia,COMPLETE,Team Golf San Francisco Giants Putter Grip,24.99,Standard Class,1.0,1,100.9596,0.5438447672569187
TRANSFER,1,38.66,114.39,1,Men's Footwear,Webster,EE. UU.,Home Office,NY,Apparel,Africa,Chitungwiza,Zimbabue,15.6,0.12,129.99,0.34,1,129.99,114.39,38.66,East Africa,Harare,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,145.58880000000002,0.5593952483801296
TRANSFER,1,18.43,113.09,1,Men's Footwear,Webster,EE. UU.,Home Office,NY,Apparel,Africa,Chitungwiza,Zimbabue,16.9,0.13,129.99,0.16,1,129.99,113.09,18.43,East Africa,Harare,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,146.8887,0.5593952483801296
TRANSFER,4,17.4,173.98,0,Cardio Equipment,Webster,EE. UU.,Home Office,NY,Footwear,LATAM,Santa Ana,El Salvador,26.0,0.13,99.99,0.1,2,199.98,173.98,17.4,Central America,Santa Ana,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.5,1,225.9774,0.5475459581525
TRANSFER,4,159.69,472.45,0,Cardio Equipment,Webster,EE. UU.,Home Office,NY,Footwear,LATAM,Santa Ana,El Salvador,27.5,0.06,99.99,0.34,5,499.95,472.45,159.69,Central America,Santa Ana,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,1.25,1,529.947,0.5475459581525
TRANSFER,1,31.95,67.98,1,Girls' Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,USCA,Johnson City,Estados Unidos,12.0,0.15,39.99,0.47,2,79.98,67.98,31.95,South of  USA ,Tennessee,PENDING,TYR Boys' Team Digi Jammer,39.99,First Class,2.0,0,91.977,0.557725587144623
TRANSFER,1,-62.9,85.0,1,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,USCA,Johnson City,Estados Unidos,15.0,0.15,50.0,-0.74,2,100.0,85.0,-62.9,South of  USA ,Tennessee,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,2.0,0,115.0,0.557725587144623
TRANSFER,1,136.11,374.96,1,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,USCA,Johnson City,Estados Unidos,124.99,0.25,99.99,0.36,5,499.95,374.96,136.11,South of  USA ,Tennessee,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,First Class,5.0,0,624.9375,0.557725587144623
TRANSFER,1,28.13,248.96,1,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,USCA,Johnson City,Estados Unidos,50.99,0.17,59.99,0.11,5,299.95,248.96,28.13,South of  USA ,Tennessee,PENDING,Perfect Fitness Perfect Rip Deck,59.99,First Class,5.0,0,350.9415,0.557725587144623
TRANSFER,2,20.04,74.22,1,Accessories,Caguas,Puerto Rico,Home Office,PR,Outdoors,Pacific Asia,Dubbo,Australia,0.75,0.01,24.99,0.27,3,74.97,74.22,20.04,Oceania,Nueva Gales del Sur,PROCESSING,Team Golf St. Louis Cardinals Putter Grip,24.99,Second Class,1.5,0,75.7197,0.5402049664958612
TRANSFER,2,86.0,199.99,1,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Pacific Asia,Dubbo,Australia,0.0,0.0,199.99,0.43,1,199.99,199.99,86.0,Oceania,Nueva Gales del Sur,PROCESSING,Pelican Sunstream 100 Kayak,199.99,Second Class,0.5,0,199.99,0.5402049664958612
DEBIT,4,36.9,109.18,1,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Caucaia,Brasil,10.8,0.09,59.99,0.34,2,119.98,109.18,36.9,South America,Ceará,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.5,1,130.77820000000003,0.5430867090726481
DEBIT,4,84.59,179.97,1,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Caucaia,Brasil,0.0,0.0,59.99,0.47,3,179.97,179.97,84.59,South America,Ceará,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.75,1,179.97,0.5430867090726481
DEBIT,4,58.19,155.16,1,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Caucaia,Brasil,4.8,0.03,39.99,0.38,4,159.96,155.16,58.19,South America,Ceará,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,1.0,1,164.7588,0.5430867090726481
DEBIT,0,174.71,363.98,1,Fishing,Brooklyn,EE. UU.,Consumer,NY,Fan Shop,Europe,Paris,Francia,36.0,0.09,399.98,0.48,1,399.98,363.98,174.71,Western Europe,Isla de Francia,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Same Day,1.0,0,435.9782000000001,0.5584861116234461
DEBIT,0,14.08,38.79,0,Shop By Sport,Brooklyn,EE. UU.,Consumer,NY,Golf,USCA,Medford,Estados Unidos,1.2,0.03,39.99,0.36,1,39.99,38.79,14.08,West of USA ,Oregón,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Same Day,1.0,0,41.1897,0.5395971475040661
DEBIT,0,76.43,272.98,0,Camping & Hiking,Brooklyn,EE. UU.,Consumer,NY,Fan Shop,USCA,Medford,Estados Unidos,27.0,0.09,299.98,0.28,1,299.98,272.98,76.43,West of USA ,Oregón,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Same Day,1.0,0,326.9782000000001,0.5395971475040661
DEBIT,0,29.01,111.58,0,Cleats,Brooklyn,EE. UU.,Consumer,NY,Apparel,USCA,Medford,Estados Unidos,8.4,0.07,59.99,0.26,2,119.98,111.58,29.01,West of USA ,Oregón,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Same Day,2.0,0,128.3786,0.5395971475040661
DEBIT,4,30.53,113.09,0,Men's Footwear,Brooklyn,EE. UU.,Consumer,NY,Apparel,LATAM,Mérida,México,16.9,0.13,129.99,0.27,1,129.99,113.09,30.53,Central America,Yucatán,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,146.8887,0.5475459581525
DEBIT,4,29.83,110.49,0,Men's Footwear,Brooklyn,EE. UU.,Consumer,NY,Apparel,LATAM,Mérida,México,19.5,0.15,129.99,0.27,1,129.99,110.49,29.83,Central America,Yucatán,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,149.4885,0.5475459581525
DEBIT,0,77.9,189.99,1,Water Sports,Brooklyn,EE. UU.,Consumer,NY,Fan Shop,Europe,Paris,Francia,10.0,0.05,199.99,0.41,1,199.99,189.99,77.9,Western Europe,Isla de Francia,ON_HOLD,Pelican Sunstream 100 Kayak,199.99,Same Day,1.0,0,209.9895,0.5584861116234461
DEBIT,4,25.99,99.96,0,Indoor/Outdoor Games,Brooklyn,EE. UU.,Consumer,NY,Fan Shop,LATAM,Mérida,México,0.0,0.0,49.98,0.26,2,99.96,99.96,25.99,Central America,Yucatán,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.5,1,99.96,0.5475459581525
TRANSFER,0,4.87,97.49,1,Men's Footwear,Brooklyn,EE. UU.,Consumer,NY,Apparel,LATAM,Saltillo,México,32.5,0.25,129.99,0.05,1,129.99,97.49,4.87,Central America,Coahuila,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Same Day,1.0,0,162.4875,0.5475459581525
TRANSFER,0,85.25,173.98,1,Cardio Equipment,Brooklyn,EE. UU.,Consumer,NY,Footwear,LATAM,Saltillo,México,26.0,0.13,99.99,0.49,2,199.98,173.98,85.25,Central America,Coahuila,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Same Day,2.0,0,225.9774,0.5475459581525
PAYMENT,1,45.92,163.99,1,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Palmares,Brasil,36.0,0.18,199.99,0.28,1,199.99,163.99,45.92,South America,Pernambuco,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,235.9882,0.5430867090726481
PAYMENT,1,13.92,159.99,1,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Palmares,Brasil,40.0,0.2,199.99,0.09,1,199.99,159.99,13.92,South America,Pernambuco,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,239.988,0.5430867090726481
DEBIT,4,42.75,90.96,1,Indoor/Outdoor Games,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Monrovia,Liberia,9.0,0.09,49.98,0.47,2,99.96,90.96,42.75,West Africa,Montserrado,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.5,1,108.9564,0.5284090909090909
DEBIT,1,3.32,82.99,1,As Seen on  TV!,Caguas,Puerto Rico,Home Office,PR,Footwear,Europe,Ipswich,Reino Unido,17.0,0.17,99.99,0.04,1,99.99,82.99,3.32,Northern Europe,Inglaterra,COMPLETE,Nike Men's Free TR 5.0 TB Training Shoe,99.99,First Class,1.0,0,116.98829999999998,0.5404411764705882
DEBIT,1,83.15,296.98,1,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Europe,Ipswich,Reino Unido,3.0,0.01,299.98,0.28,1,299.98,296.98,83.15,Northern Europe,Inglaterra,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,1.0,0,302.9798,0.5404411764705882
DEBIT,1,50.15,113.97,1,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Hamburgo,Alemania,6.0,0.05,39.99,0.44,3,119.97,113.97,50.15,Western Europe,Hamburgo,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,3.0,0,125.9685,0.5584861116234461
DEBIT,4,95.6,199.17,1,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Monrovia,Liberia,40.79,0.17,59.99,0.48,4,239.96,199.17,95.6,West Africa,Montserrado,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,280.7532,0.5284090909090909
PAYMENT,1,27.04,103.99,1,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Palmares,Brasil,26.0,0.2,129.99,0.26,1,129.99,103.99,27.04,South America,Pernambuco,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,155.988,0.5430867090726481
PAYMENT,1,14.36,227.96,1,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Palmares,Brasil,12.0,0.05,59.99,0.06,4,239.96,227.96,14.36,South America,Pernambuco,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,First Class,4.0,0,251.95800000000003,0.5430867090726481
PAYMENT,1,70.4,160.0,1,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Palmares,Brasil,40.0,0.2,50.0,0.44,4,200.0,160.0,70.4,South America,Pernambuco,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,4.0,0,240.0,0.5430867090726481
TRANSFER,4,20.25,56.25,0,Girls' Apparel,Chicago,EE. UU.,Corporate,IL,Golf,USCA,San Francisco,Estados Unidos,18.75,0.25,25.0,0.36,3,75.0,56.25,20.25,West of USA ,California,SUSPECTED_FRAUD,adidas Men's Germany Black Crest Away Tee,25.0,Standard Class,0.75,1,93.75,0.5395971475040661
TRANSFER,4,84.66,201.57,0,Cleats,Chicago,EE. UU.,Corporate,IL,Apparel,USCA,San Francisco,Estados Unidos,38.39,0.16,59.99,0.42,4,239.96,201.57,84.66,West of USA ,California,SUSPECTED_FRAUD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,278.3536,0.5395971475040661
TRANSFER,4,41.59,159.96,0,Girls' Apparel,Chicago,EE. UU.,Corporate,IL,Golf,USCA,San Francisco,Estados Unidos,0.0,0.0,39.99,0.26,4,159.96,159.96,41.59,West of USA ,California,SUSPECTED_FRAUD,TYR Boys' Team Digi Jammer,39.99,Standard Class,1.0,1,159.96,0.5395971475040661
PAYMENT,1,104.75,387.98,1,Fishing,Chicago,EE. UU.,Corporate,IL,Fan Shop,LATAM,Uberaba,Brasil,12.0,0.03,399.98,0.27,1,399.98,387.98,104.75,South America,Minas Gerais,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,1.0,0,411.97940000000006,0.5430867090726481
TRANSFER,2,12.9,149.99,0,Water Sports,Chicago,EE. UU.,Corporate,IL,Fan Shop,LATAM,Mexico City,México,50.0,0.25,199.99,0.09,1,199.99,149.99,12.9,Central America,Distrito Federal,CANCELED,Pelican Sunstream 100 Kayak,199.99,Second Class,0.5,0,249.9875,0.5475459581525
PAYMENT,1,18.0,179.99,1,Water Sports,Chicago,EE. UU.,Corporate,IL,Fan Shop,LATAM,Uberaba,Brasil,20.0,0.1,199.99,0.1,1,199.99,179.99,18.0,South America,Minas Gerais,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,219.98900000000003,0.5430867090726481
TRANSFER,4,-5.2,103.99,0,Men's Footwear,Chicago,EE. UU.,Corporate,IL,Apparel,USCA,San Francisco,Estados Unidos,26.0,0.2,129.99,-0.05,1,129.99,103.99,-5.2,West of USA ,California,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,155.988,0.5395971475040661
TRANSFER,4,-4.1,164.0,1,Women's Apparel,Princeton,EE. UU.,Consumer,NJ,Golf,Pacific Asia,Katoomba,Australia,36.0,0.18,50.0,-0.03,4,200.0,164.0,-4.1,Oceania,Nueva Gales del Sur,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.0,1,236.0,0.5402049664958612
PAYMENT,4,50.83,110.49,0,Men's Footwear,Princeton,EE. UU.,Consumer,NJ,Apparel,Europe,Birmingham,Reino Unido,19.5,0.15,129.99,0.46,1,129.99,110.49,50.83,Northern Europe,Inglaterra,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,149.4885,0.5404411764705882
PAYMENT,4,23.66,106.59,0,Men's Footwear,Princeton,EE. UU.,Consumer,NJ,Apparel,Europe,Herne,Alemania,23.4,0.18,129.99,0.22,1,129.99,106.59,23.66,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,153.3882,0.5584861116234461
TRANSFER,1,11.47,181.99,1,Water Sports,Princeton,EE. UU.,Consumer,NJ,Fan Shop,Africa,Nairobi,Kenia,18.0,0.09,199.99,0.06,1,199.99,181.99,11.47,East Africa,Nairobi,PROCESSING,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,217.98910000000004,0.5593952483801296
PAYMENT,4,181.99,363.98,0,Fishing,Princeton,EE. UU.,Consumer,NJ,Fan Shop,Europe,Herne,Alemania,36.0,0.09,399.98,0.5,1,399.98,363.98,181.99,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,435.9782000000001,0.5584861116234461
PAYMENT,4,161.99,359.98,0,Fishing,Princeton,EE. UU.,Consumer,NJ,Fan Shop,Europe,Herne,Alemania,40.0,0.1,399.98,0.45,1,399.98,359.98,161.99,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,439.97800000000007,0.5584861116234461
DEBIT,4,-207.89,296.98,0,Camping & Hiking,Princeton,EE. UU.,Consumer,NJ,Fan Shop,USCA,Memphis,Estados Unidos,3.0,0.01,299.98,-0.7,1,299.98,296.98,-207.89,South of  USA ,Tennessee,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,302.9798,0.557725587144623
TRANSFER,1,-42.48,212.42,1,Indoor/Outdoor Games,Princeton,EE. UU.,Consumer,NJ,Fan Shop,Africa,Nairobi,Kenia,37.49,0.15,49.98,-0.2,5,249.9,212.42,-42.48,East Africa,Nairobi,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,First Class,5.0,0,287.38499999999993,0.5593952483801296
PAYMENT,4,79.38,188.99,0,Water Sports,Princeton,EE. UU.,Consumer,NJ,Fan Shop,Europe,Herne,Alemania,11.0,0.06,199.99,0.42,1,199.99,188.99,79.38,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,211.9894,0.5584861116234461
TRANSFER,1,31.55,100.78,1,Cleats,Princeton,EE. UU.,Consumer,NJ,Apparel,Africa,Nairobi,Kenia,19.2,0.16,59.99,0.31,2,119.98,100.78,31.55,East Africa,Nairobi,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,First Class,2.0,0,139.1768,0.5593952483801296
TRANSFER,1,-30.67,144.0,1,Women's Apparel,Princeton,EE. UU.,Consumer,NJ,Golf,Africa,Nairobi,Kenia,6.0,0.04,50.0,-0.21,3,150.0,144.0,-30.67,East Africa,Nairobi,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,3.0,0,156.0,0.5593952483801296
TRANSFER,2,13.86,39.59,1,Shop By Sport,Princeton,EE. UU.,Consumer,NJ,Golf,Europe,Turin,Italia,0.4,0.01,39.99,0.35,1,39.99,39.59,13.86,Southern Europe,Piamonte,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,0.5,0,40.3899,0.5438447672569187
TRANSFER,2,88.18,195.95,1,Shop By Sport,Princeton,EE. UU.,Consumer,NJ,Golf,Europe,Turin,Italia,4.0,0.02,39.99,0.45,5,199.95,195.95,88.18,Southern Europe,Piamonte,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,2.5,0,203.949,0.5438447672569187
DEBIT,4,24.25,193.98,0,Cardio Equipment,Princeton,EE. UU.,Consumer,NJ,Footwear,USCA,Memphis,Estados Unidos,6.0,0.03,99.99,0.13,2,199.98,193.98,24.25,South of  USA ,Tennessee,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.5,1,205.9794,0.557725587144623
TRANSFER,4,30.57,109.19,1,Men's Footwear,Princeton,EE. UU.,Consumer,NJ,Apparel,Pacific Asia,Katoomba,Australia,20.8,0.16,129.99,0.28,1,129.99,109.19,30.57,Oceania,Nueva Gales del Sur,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,150.7884,0.5402049664958612
TRANSFER,4,30.21,107.89,1,Men's Footwear,Princeton,EE. UU.,Consumer,NJ,Apparel,Pacific Asia,Katoomba,Australia,22.1,0.17,129.99,0.28,1,129.99,107.89,30.21,Oceania,Nueva Gales del Sur,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,152.0883,0.5402049664958612
TRANSFER,4,83.51,287.98,1,Camping & Hiking,Princeton,EE. UU.,Consumer,NJ,Fan Shop,Pacific Asia,Katoomba,Australia,12.0,0.04,299.98,0.29,1,299.98,287.98,83.51,Oceania,Nueva Gales del Sur,PENDING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,311.97920000000005,0.5402049664958612
TRANSFER,4,-10.52,93.1,1,Electronics,Princeton,EE. UU.,Consumer,NJ,Outdoors,Pacific Asia,Katoomba,Australia,2.88,0.03,47.99,-0.11,2,95.98,93.1,-10.52,Oceania,Nueva Gales del Sur,PENDING,Titleist Pro V1x Golf Balls,47.99,Standard Class,0.5,1,98.8594,0.5402049664958612
DEBIT,4,121.96,335.98,0,Fishing,Princeton,EE. UU.,Consumer,NJ,Fan Shop,USCA,Memphis,Estados Unidos,64.0,0.16,399.98,0.36,1,399.98,335.98,121.96,South of  USA ,Tennessee,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,463.9768,0.557725587144623
PAYMENT,4,92.27,272.98,1,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,USCA,Lowell,Estados Unidos,27.0,0.09,299.98,0.34,1,299.98,272.98,92.27,East of USA,Massachusetts,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,326.9782000000001,0.5566160520607375
PAYMENT,4,29.75,85.0,1,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,USCA,Lowell,Estados Unidos,15.0,0.15,50.0,0.35,2,100.0,85.0,29.75,East of USA,Massachusetts,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.5,1,115.0,0.5566160520607375
TRANSFER,4,3.78,43.5,1,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Worcester,Reino Unido,6.5,0.13,50.0,0.09,1,50.0,43.5,3.78,Northern Europe,Inglaterra,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.25,1,56.49999999999999,0.5404411764705882
TRANSFER,4,58.79,117.58,1,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Europe,Worcester,Reino Unido,2.4,0.02,59.99,0.5,2,119.98,117.58,58.79,Northern Europe,Inglaterra,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.5,1,122.3796,0.5404411764705882
TRANSFER,4,13.5,179.99,1,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Europe,Worcester,Reino Unido,20.0,0.1,199.99,0.08,1,199.99,179.99,13.5,Northern Europe,Inglaterra,PROCESSING,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,219.98900000000003,0.5404411764705882
DEBIT,2,10.58,167.99,0,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Marrakech,Marruecos,32.0,0.16,199.99,0.06,1,199.99,167.99,10.58,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Second Class,0.5,0,231.9884,0.5451732673267327
DEBIT,2,-163.13,95.96,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Marrakech,Marruecos,4.0,0.04,49.98,-1.7,2,99.96,95.96,-163.13,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Second Class,1.0,0,103.9584,0.5451732673267327
PAYMENT,2,6.52,130.45,1,Indoor/Outdoor Games,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Barranquilla,Colombia,19.49,0.13,49.98,0.05,3,149.94,130.45,6.52,South America,Atlántico,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class,1.5,0,169.4322,0.5430867090726481
PAYMENT,2,102.18,217.41,1,Indoor/Outdoor Games,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Barranquilla,Colombia,32.49,0.13,49.98,0.47,5,249.9,217.41,102.18,South America,Atlántico,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class,2.5,0,282.38699999999994,0.5430867090726481
DEBIT,2,19.5,59.99,0,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Marrakech,Marruecos,0.0,0.0,59.99,0.33,1,59.99,59.99,19.5,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class,0.5,0,59.99,0.5451732673267327
DEBIT,2,66.27,251.98,0,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Marrakech,Marruecos,48.0,0.16,299.98,0.26,1,299.98,251.98,66.27,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class,0.5,0,347.9768,0.5451732673267327
DEBIT,2,26.03,230.36,0,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Marrakech,Marruecos,9.6,0.04,59.99,0.11,4,239.96,230.36,26.03,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class,2.0,0,249.5584,0.5451732673267327
DEBIT,4,17.6,40.0,1,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,São Paulo,Brasil,10.0,0.2,50.0,0.44,1,50.0,40.0,17.6,South America,São Paulo,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.25,1,60.0,0.5430867090726481
